id,datetime,total,street,city,state,zip,user_id,promo_code_id
290,2021-07-09 10:33:38,189.26000000000002,08 Eastlawn Parkway,Escondido,California,92030,480,
291,2021-07-09 11:20:33,79.9,36 Pawling Junction,Orlando,Florida,32885,357,
292,2021-07-09 15:59:04,549.86,15598 Heath Junction,Indianapolis,Indiana,46231,258,
293,2021-07-09 22:16:56,4.536,55848 Jackson Place,Seattle,Washington,98133,101,60
294,2021-07-10 05:52:40,1017.4999999999999,17 Ronald Regan Terrace,Miami,Florida,33129,479,
295,2021-07-10 10:25:09,584.93568,100 Ruskin Terrace,Fort Worth,Texas,76115,241,71
296,2021-07-11 00:09:26,1950.9200000000003,9 Lyons Avenue,Orlando,Florida,32808,35,
297,2021-07-11 06:46:08,554.2400000000001,918 Starling Point,Austin,Texas,78715,197,
298,2021-07-11 13:39:30,3172.88,61 Merchant Avenue,Saint Louis,Missouri,63158,156,
299,2021-07-11 16:21:34,156.78,2798 Beilfuss Junction,Little Rock,Arkansas,72222,233,
300,2021-07-12 02:06:17,290.02000000000004,5 Upham Way,Milwaukee,Wisconsin,53205,111,
301,2021-07-12 18:17:11,517.6600000000001,17 3rd Place,Phoenix,Arizona,85062,305,
302,2021-07-12 21:59:49,645.8400000000001,4973 Nevada Road,Waco,Texas,76711,369,
303,2021-07-12 22:32:03,204.76,4 Old Gate Plaza,Tacoma,Washington,98424,415,
304,2021-07-13 13:03:13,470.6,4973 Nevada Road,Waco,Texas,76711,369,
305,2021-07-13 16:52:45,1161.0800000000002,4540 Division Street,Charleston,South Carolina,29403,206,
306,2021-07-13 17:18:35,75.41687999999999,82 Sundown Street,Boston,Massachusetts,2283,65,179
307,2021-07-14 08:36:24,63.792,369 Merrick Park,New York City,New York,10060,466,79
308,2021-07-14 11:13:49,359.96,210 Green Park,Memphis,Tennessee,38109,261,
309,2021-07-14 15:37:11,1569.88,90480 Caliangt Hill,Washington,District of Columbia,20591,403,
310,2021-07-15 04:43:31,798.94,4 Warner Avenue,Albuquerque,New Mexico,87195,398,
311,2021-07-15 18:02:25,684.0622800000001,25332 Service Hill,Dallas,Texas,75310,232,115
312,2021-07-16 05:46:12,599.34,016 Schmedeman Alley,Pasadena,California,91103,48,
313,2021-07-16 13:16:42,159.9,40 Moulton Parkway,Ashburn,Virginia,22093,446,
314,2021-07-16 21:08:00,192.82,5 Drewry Junction,Newark,New Jersey,7104,449,
315,2021-07-17 12:00:10,336.96000000000004,57878 Nevada Alley,Irvine,California,92717,350,
316,2021-07-17 13:13:36,804.72,64285 Evergreen Terrace,Lincoln,Nebraska,68583,417,
317,2021-07-17 22:53:10,727.28,17926 Moose Center,Amarillo,Texas,79165,96,
318,2021-07-18 05:12:36,355.86,59 Charing Cross Plaza,Colorado Springs,Colorado,80910,254,
319,2021-07-18 15:42:59,68.08000000000001,93906 Old Shore Junction,Washington,District of Columbia,20067,364,
320,2021-07-19 08:18:06,147.18,212 Kenwood Plaza,Minneapolis,Minnesota,55458,402,
321,2021-07-19 19:18:49,343.02600000000007,80 Merrick Street,Oxnard,California,93034,76,45
322,2021-07-19 20:55:37,270.1712,26385 Summit Point,Dayton,Ohio,45408,1,90
323,2021-07-19 21:39:25,1094.7,382 Hanson Hill,Lima,Ohio,45807,18,
324,2021-07-20 10:33:48,1500.2,3616 Old Shore Avenue,New York City,New York,10270,8,
325,2021-07-20 23:10:03,456.82,989 Derek Road,Merrifield,Virginia,22119,274,
326,2021-07-21 03:48:53,342.94,6717 Fordem Parkway,Birmingham,Alabama,35254,73,
327,2021-07-21 19:00:32,501.28000000000003,97 Merrick Pass,Dayton,Ohio,45440,178,
328,2021-07-22 00:03:25,338.20000000000005,59 Dunning Court,Chicago,Illinois,60657,443,
329,2021-07-22 11:58:33,268.42136000000005,4 Farmco Parkway,Monroe,Louisiana,71213,424,83
330,2021-07-22 16:00:14,23.900000000000002,13 Susan Drive,Ocala,Florida,34474,77,
331,2021-07-22 21:44:41,354.12000000000006,2 Dottie Lane,Tulsa,Oklahoma,74156,90,
332,2021-07-23 03:46:44,3926.4800000000005,7736 Texas Terrace,Aurora,Colorado,80015,405,
333,2021-07-23 14:17:47,692.02,805 Morrow Center,Stamford,Connecticut,6912,140,
334,2021-07-23 23:00:38,149.94,4 Doe Crossing Circle,New Haven,Connecticut,6538,304,
335,2021-07-24 00:19:58,251.89400000000003,49417 High Crossing Parkway,Tacoma,Washington,98405,416,167
336,2021-07-24 01:41:41,203.92,6488 Haas Circle,Topeka,Kansas,66611,255,
337,2021-07-24 09:06:47,5829.42,9 Dennis Hill,Wilkes Barre,Pennsylvania,18768,293,
338,2021-07-24 21:48:04,943.8070000000002,45904 Iowa Hill,Falls Church,Virginia,22047,290,136
339,2021-07-25 07:09:30,884.3012400000001,989 Derek Road,Merrifield,Virginia,22119,274,164
340,2021-07-25 17:51:20,51.94,90 Daystar Pass,Washington,District of Columbia,20530,172,
341,2021-07-26 08:35:03,279.6,843 Marquette Hill,Beaumont,Texas,77705,181,
342,2021-07-26 17:03:49,4887.400000000001,805 Morrow Center,Stamford,Connecticut,6912,140,
343,2021-07-27 09:11:56,617.26,284 Londonderry Alley,San Antonio,Texas,78296,157,
344,2021-07-27 16:37:49,225.18,6983 Corscot Avenue,Bronx,New York,10469,215,
345,2021-07-27 20:03:09,1398.2800000000002,843 Marquette Hill,Beaumont,Texas,77705,181,
346,2021-07-27 22:34:50,71.18748,56240 Main Road,Saint Petersburg,Florida,33710,226,179
347,2021-07-28 01:52:17,174.98,44424 Towne Trail,El Paso,Texas,88574,195,
348,2021-07-28 09:25:37,138.92000000000002,76335 Sunbrook Junction,Wilmington,Delaware,19805,180,
349,2021-07-28 20:35:26,723.6200000000001,0 Surrey Road,Greenville,South Carolina,29615,219,
350,2021-07-29 10:55:08,485.26,823 Claremont Crossing,Asheville,North Carolina,28815,179,
351,2021-07-29 15:58:02,1557.5747200000003,621 Fallview Crossing,Birmingham,Alabama,35279,406,116
352,2021-07-29 19:06:50,897.7,762 Iowa Place,El Paso,Texas,88530,146,
353,2021-07-30 04:15:11,30.0,977 Jenifer Lane,Houston,Texas,77228,115,
354,2021-07-30 06:22:37,908.4399999999999,0197 Cascade Street,Alpharetta,Georgia,30022,66,
355,2021-07-30 11:53:26,634.632,2 Miller Trail,Corona,California,92883,390,90
356,2021-07-30 12:06:11,304.98,76883 Mccormick Court,Hamilton,Ohio,45020,99,
357,2021-07-30 13:07:29,2990.1,22089 Cambridge Circle,Tampa,Florida,33620,155,
358,2021-07-30 20:16:53,880.74,6717 Fordem Parkway,Birmingham,Alabama,35254,73,
359,2021-07-31 00:20:15,5989.56,6 Stone Corner Parkway,Shawnee Mission,Kansas,66276,170,
360,2021-07-31 15:27:12,351.88,6 Johnson Junction,Dayton,Ohio,45440,38,
361,2021-07-31 18:48:52,555.94,751 Warner Place,Albany,New York,12247,81,
362,2021-08-01 02:24:34,226.91969999999998,92 North Hill,Sacramento,California,95894,209,190
363,2021-08-01 18:34:06,2654.7200000000003,06 Jana Circle,Peoria,Illinois,61656,355,
364,2021-08-01 21:34:12,414.64,4601 Stang Point,Memphis,Tennessee,38119,332,
365,2021-08-02 00:04:44,842.54,261 Lighthouse Bay Place,Carol Stream,Illinois,60158,418,
366,2021-08-02 08:38:04,502.16,223 Melrose Pass,Cincinnati,Ohio,45254,69,
367,2021-08-02 23:30:47,109.52,9 Lyons Avenue,Orlando,Florida,32808,35,
368,2021-08-03 00:57:54,446.36000000000007,0 Elmside Court,New York City,New York,10004,225,
369,2021-08-03 04:56:21,4150.5,5 Spohn Drive,Des Moines,Iowa,50330,467,
370,2021-08-03 19:31:20,35.75112,183 Spaight Terrace,Miami,Florida,33134,367,190
371,2021-08-04 08:36:55,16.0,5883 Golden Leaf Way,Las Vegas,Nevada,89193,409,
372,2021-08-04 23:46:36,236.5,1 Caliangt Hill,Duluth,Georgia,30195,84,
373,2021-08-05 15:41:09,3963.78,6589 Stephen Center,Charlotte,North Carolina,28242,339,
374,2021-08-06 04:41:10,501.71999999999997,870 Forest Dale Hill,Levittown,Pennsylvania,19058,79,
375,2021-08-06 14:03:43,721.1999999999999,15 Lakeland Hill,Albany,New York,12210,469,
376,2021-08-07 04:36:56,1746.26,8674 Acker Alley,Independence,Missouri,64054,121,
377,2021-08-07 17:17:07,441.28,2238 John Wall Junction,San Luis Obispo,California,93407,307,
378,2021-08-07 19:56:26,3304.08,12 Randy Way,Bellevue,Washington,98008,92,
379,2021-08-08 11:26:31,199.92000000000002,17 Carpenter Avenue,Baltimore,Maryland,21239,193,
380,2021-08-08 16:58:05,255.78000000000003,369 Merrick Park,New York City,New York,10060,466,
381,2021-08-09 08:17:55,270.4,37388 Golf Avenue,Madison,Wisconsin,53779,450,128
382,2021-08-09 17:22:15,2232.84,210 Green Park,Memphis,Tennessee,38109,261,
383,2021-08-10 06:53:22,2214.96,325 Doe Crossing Place,Whittier,California,90610,320,
384,2021-08-10 23:31:14,138.84,397 Crownhardt Crossing,Saint Louis,Missouri,63180,213,
385,2021-08-11 01:04:20,820.9200000000001,50055 Ramsey Crossing,Jacksonville,Florida,32236,291,
386,2021-08-11 08:25:20,2668.4600000000005,4 Old Gate Plaza,Tacoma,Washington,98424,415,
387,2021-08-11 20:32:21,414.16,106 Longview Junction,Akron,Ohio,44310,224,
388,2021-08-12 00:37:37,246.30759999999998,82042 Daystar Place,Waterbury,Connecticut,6705,22,195
389,2021-08-12 11:06:07,25.55202,89 Mallard Street,Anchorage,Alaska,99507,436,58
390,2021-08-13 01:22:03,90.94,316 Ryan Crossing,Amarillo,Texas,79165,361,
391,2021-08-13 10:29:18,1188.3799999999999,48104 Packers Parkway,Pomona,California,91797,191,
392,2021-08-13 12:30:49,31.879,364 Meadow Ridge Street,Providence,Rhode Island,2912,153,84
393,2021-08-14 03:41:08,1676.64,362 Westend Terrace,Detroit,Michigan,48267,135,
394,2021-08-14 07:40:35,482.1000000000001,7071 Lunder Park,Bradenton,Florida,34210,267,
395,2021-08-14 09:04:16,331.78000000000003,94 Jenna Park,Tallahassee,Florida,32314,338,
396,2021-08-14 09:55:36,49.980000000000004,992 Cascade Junction,Baltimore,Maryland,21239,94,
397,2021-08-14 15:00:34,264.6692999999999,1 Caliangt Hill,Duluth,Georgia,30195,84,177
398,2021-08-14 17:03:21,25.602920000000005,75 Dayton Parkway,Birmingham,Alabama,35225,270,6
399,2021-08-14 18:13:09,383.02,79490 2nd Terrace,Huntington,West Virginia,25770,30,
400,2021-08-14 18:19:01,248.6,823 Claremont Crossing,Asheville,North Carolina,28815,179,
401,2021-08-14 23:15:45,99.96000000000001,1423 Colorado Alley,Sandy,Utah,84093,324,
402,2021-08-15 11:59:16,8207.4,506 Badeau Road,Santa Barbara,California,93111,454,
403,2021-08-15 23:34:31,2706.7000000000003,1 Caliangt Hill,Duluth,Georgia,30195,84,
404,2021-08-16 15:59:17,1971.38,93832 Moland Road,Fort Collins,Colorado,80525,453,
405,2021-08-16 17:44:41,565.0600000000001,2838 Fairview Terrace,Burbank,California,91520,368,
406,2021-08-17 02:16:32,911.93844,13 Old Shore Lane,Houston,Texas,77223,217,114
407,2021-08-17 08:43:03,168.25920000000002,59 Schurz Way,Jacksonville,Florida,32255,210,108
408,2021-08-17 22:38:54,474.46000000000004,36 Heffernan Court,Reading,Pennsylvania,19610,297,
409,2021-08-18 04:55:40,2083.1800000000003,6 Saint Paul Avenue,Daytona Beach,Florida,32118,314,
410,2021-08-18 06:06:04,1563.3200000000002,977 Jenifer Lane,Houston,Texas,77228,115,
411,2021-08-18 09:39:07,4961.204999999999,6588 Burrows Crossing,Boston,Massachusetts,2124,294,130
412,2021-08-18 23:01:29,368.1308,43230 Packers Way,Mobile,Alabama,36605,434,138
413,2021-08-19 01:12:19,479.2600000000001,178 Arkansas Center,Tucson,Arizona,85748,414,
414,2021-08-19 16:24:27,4706.86,1 Caliangt Hill,Duluth,Georgia,30195,84,
415,2021-08-20 05:51:00,2585.8,914 Arapahoe Center,San Jose,California,95150,184,
416,2021-08-20 06:08:34,2009.1599999999999,362 Westend Terrace,Detroit,Michigan,48267,135,
417,2021-08-20 17:54:47,317.26,2 Northview Avenue,Toledo,Ohio,43635,474,
418,2021-08-21 04:18:28,899.62,5 Maywood Lane,Charleston,West Virginia,25331,9,
419,2021-08-21 20:30:40,212.86,15598 Heath Junction,Indianapolis,Indiana,46231,258,
420,2021-08-22 03:42:01,341.44000000000005,51 Randy Crossing,Brooklyn,New York,11220,25,
421,2021-08-22 20:17:49,697.5,459 Old Shore Lane,Boise,Idaho,83711,141,
422,2021-08-23 01:55:08,1050.5,3122 Farmco Center,New York City,New York,10184,313,
423,2021-08-23 06:02:48,457.06,3009 Rusk Lane,Nashville,Tennessee,37205,462,
424,2021-08-23 07:44:18,376.48,18 Division Alley,Dallas,Texas,75323,4,
425,2021-08-23 20:44:03,3221.04,59903 Arkansas Street,Jefferson City,Missouri,65110,476,
426,2021-08-24 02:43:38,312.04,2950 Crest Line Crossing,Wilmington,North Carolina,28410,284,
427,2021-08-24 14:22:51,711.36,8243 Eastlawn Center,Appleton,Wisconsin,54915,189,
428,2021-08-24 16:34:35,503.92,234 Ohio Terrace,Oklahoma City,Oklahoma,73114,183,
429,2021-08-24 20:48:57,508.12,55 Oneill Parkway,Omaha,Nebraska,68164,298,
430,2021-08-25 06:03:20,393.975,4384 Erie Pass,Miami,Florida,33245,262,45
431,2021-08-25 18:40:18,1811.1000000000001,49417 High Crossing Parkway,Tacoma,Washington,98405,416,
432,2021-08-26 02:26:01,335.18,59 Schurz Way,Jacksonville,Florida,32255,210,
433,2021-08-26 17:11:24,419.74,4097 7th Crossing,Saint Paul,Minnesota,55108,97,
434,2021-08-26 19:42:13,113.0206,4 Fair Oaks Lane,Hartford,Connecticut,6140,302,155
435,2021-08-27 08:16:59,433.1,8269 Aberg Junction,Atlanta,Georgia,31119,295,
436,2021-08-27 18:23:52,69.9,077 Graceland Alley,Pensacola,Florida,32520,58,
437,2021-08-28 07:14:47,255.88,21 Kim Avenue,Ocala,Florida,34474,246,
438,2021-08-28 17:29:15,692.0,1 Oak Valley Crossing,San Bernardino,California,92405,277,
439,2021-08-29 04:36:19,1214.68,570 Grover Plaza,Houston,Texas,77293,422,
440,2021-08-29 21:09:00,569.86,4 Buhler Way,Riverside,California,92505,420,
441,2021-08-30 06:48:36,362.88000000000005,17024 Menomonie Plaza,Pueblo,Colorado,81005,461,
442,2021-08-30 08:44:44,329.67999999999995,15 Lakeland Hill,Albany,New York,12210,469,
443,2021-08-30 10:51:00,250.12,992 Cascade Junction,Baltimore,Maryland,21239,94,
444,2021-08-31 03:02:03,168.4,646 Carioca Road,Appleton,Wisconsin,54915,296,
445,2021-08-31 14:29:39,3806.9,5922 Dwight Avenue,Wichita,Kansas,67230,378,
446,2021-08-31 19:02:52,548.17056,91 Vidon Court,New York City,New York,10270,382,33
447,2021-09-01 01:02:30,1399.48,9 Merry Crossing,Mountain View,California,94042,437,
448,2021-09-01 02:20:16,715.88,3 Ramsey Point,Chattanooga,Tennessee,37450,451,
449,2021-09-01 16:54:05,409.43700000000007,13 Loeprich Junction,Macon,Georgia,31296,478,16
450,2021-09-02 02:50:32,27.0,316 Ryan Crossing,Amarillo,Texas,79165,361,
451,2021-09-02 06:15:17,2378.52,173 Pankratz Place,Bronx,New York,10469,448,
452,2021-09-02 13:26:05,20.03112,97 Merrick Pass,Dayton,Ohio,45440,178,11
453,2021-09-02 13:58:31,174.76000000000002,94 Jenna Park,Tallahassee,Florida,32314,338,
454,2021-09-03 02:41:01,578.18,057 Susan Way,Kansas City,Missouri,64179,279,
455,2021-09-03 04:58:36,729.44,63195 Atwood Street,Reading,Pennsylvania,19610,166,
456,2021-09-03 17:19:06,2067.36,4097 7th Crossing,Saint Paul,Minnesota,55108,97,
457,2021-09-03 23:07:00,139.8,2798 Beilfuss Junction,Little Rock,Arkansas,72222,233,
458,2021-09-04 09:36:51,152.0,27 Mccormick Crossing,New York City,New York,10150,475,
459,2021-09-05 01:30:03,2285.5400000000004,6983 Corscot Avenue,Bronx,New York,10469,215,
460,2021-09-05 13:12:44,745.58,84493 Clyde Gallagher Alley,Long Beach,California,90840,387,
461,2021-09-05 21:18:28,1121.1000000000001,017 Mesta Point,Springfield,Illinois,62711,413,
462,2021-09-06 12:26:03,170.8,0383 Lyons Park,Atlanta,Georgia,30328,263,
463,2021-09-06 21:47:40,185.78000000000003,8724 International Place,Kansas City,Kansas,66112,49,
464,2021-09-07 12:09:31,313.62,41901 Prairieview Park,Huntsville,Alabama,35895,12,
465,2021-09-07 14:37:29,170.64,20295 Thierer Drive,Harrisburg,Pennsylvania,17105,21,
466,2021-09-07 18:34:05,192.14000000000001,46 Bonner Circle,Bryan,Texas,77806,138,
467,2021-09-07 21:13:15,402.86000000000007,7472 American Ash Circle,Gilbert,Arizona,85297,139,
468,2021-09-08 12:34:35,1708.8200000000002,057 Susan Way,Kansas City,Missouri,64179,279,
469,2021-09-08 15:44:32,377.1,32326 Mcguire Plaza,Boise,Idaho,83716,407,
470,2021-09-08 19:16:22,153.9,4 Walton Point,Denver,Colorado,80235,52,
471,2021-09-09 06:07:26,1399.52,8 Fisk Center,Bethesda,Maryland,20816,196,
472,2021-09-09 13:36:07,134.88548000000003,93585 Prairie Rose Avenue,Las Vegas,Nevada,89125,400,150
473,2021-09-09 22:17:28,214.08000000000004,0 Granby Plaza,Orlando,Florida,32868,16,81
474,2021-09-10 02:44:59,42.0,0 Granby Plaza,Orlando,Florida,32868,16,
475,2021-09-10 11:22:52,1090.68,0 Golf Course Circle,El Paso,Texas,79950,171,
476,2021-09-10 21:22:10,1922.46,27915 Emmet Street,Wichita Falls,Texas,76305,336,
477,2021-09-11 02:58:29,179.94,5233 Fremont Way,Riverside,California,92505,243,
478,2021-09-11 16:49:48,35.96,92 North Hill,Sacramento,California,95894,209,
479,2021-09-11 17:08:17,351.84000000000003,76325 Carioca Junction,Ventura,California,93005,151,
480,2021-09-12 03:47:06,185.95999999999998,8647 Burning Wood Pass,Pompano Beach,Florida,33075,176,
481,2021-09-12 05:14:56,785.1200000000001,284 Londonderry Alley,San Antonio,Texas,78296,157,
482,2021-09-12 11:39:43,511.88,48073 Grim Hill,Lincoln,Nebraska,68583,309,
483,2021-09-12 13:37:29,16.57524,8 Fisk Center,Bethesda,Maryland,20816,196,171
484,2021-09-12 18:18:00,872.18,4346 Declaration Plaza,Fort Lauderdale,Florida,33315,57,
485,2021-09-12 18:45:28,651.2622799999999,70 Norway Maple Alley,Phoenix,Arizona,85083,285,192
486,2021-09-12 19:42:07,1852.34,9 Sullivan Hill,Odessa,Texas,79769,119,
487,2021-09-12 23:48:27,351.99800000000005,9 Dennis Hill,Wilkes Barre,Pennsylvania,18768,293,136
488,2021-09-13 12:19:45,216.64000000000001,1 Saint Paul Point,Richmond,Virginia,23293,211,
489,2021-09-13 12:23:02,41.94,853 Little Fleur Point,Anaheim,California,92805,444,
490,2021-09-14 02:51:10,399.96000000000004,2 Miller Trail,Corona,California,92883,390,
491,2021-09-14 05:02:56,1128.2,12582 Commercial Circle,Littleton,Colorado,80127,381,
492,2021-09-14 20:39:26,245.0,5883 Golden Leaf Way,Las Vegas,Nevada,89193,409,
493,2021-09-15 02:09:00,1074.0672600000003,918 Starling Point,Austin,Texas,78715,197,22
494,2021-09-15 15:20:23,508.32,838 Express Junction,Dayton,Ohio,45454,438,
495,2021-09-15 17:03:02,171.3636,52828 Esch Point,Montpelier,Vermont,5609,229,143
496,2021-09-16 07:43:53,595.2,842 Wayridge Park,Inglewood,California,90398,331,
497,2021-09-16 18:37:53,5500.780000000001,98 Vernon Alley,Duluth,Georgia,30096,36,
498,2021-09-17 06:32:22,795.8800000000001,762 Iowa Place,El Paso,Texas,88530,146,
499,2021-09-17 10:42:24,1746.9,0383 Lyons Park,Atlanta,Georgia,30328,263,
500,2021-09-17 16:05:54,238.88,93295 Mariners Cove Place,Longview,Texas,75605,327,
501,2021-09-17 18:12:32,1083.88,6026 Norway Maple Junction,Lansing,Michigan,48956,82,
502,2021-09-17 19:48:51,420.14000000000004,677 Kedzie Center,Louisville,Kentucky,40280,32,
503,2021-09-17 21:28:21,3096.0,2922 Hollow Ridge Way,Oklahoma City,Oklahoma,73124,46,
504,2021-09-18 03:10:51,559.74,0 Granby Plaza,Orlando,Florida,32868,16,
505,2021-09-18 19:28:49,34.0,99 Transport Parkway,San Antonio,Texas,78240,372,
506,2021-09-19 08:49:54,460.76000000000005,56240 Main Road,Saint Petersburg,Florida,33710,226,
507,2021-09-19 17:48:03,317.7,0195 Arkansas Place,Palo Alto,California,94302,252,
508,2021-09-20 01:00:19,148.3,989 Derek Road,Merrifield,Virginia,22119,274,
509,2021-09-20 06:22:30,1466.9800000000002,656 Pearson Trail,Madison,Wisconsin,53726,2,
510,2021-09-20 18:02:14,85.84,8920 Maryland Hill,Charlotte,North Carolina,28220,240,
511,2021-09-20 20:02:47,211.344,2 Butternut Point,Kansas City,Missouri,64187,186,78
512,2021-09-21 10:28:01,2782.86,07696 Duke Road,Seminole,Florida,34642,257,
513,2021-09-22 01:04:37,364.76,107 Mendota Street,El Paso,Texas,79916,432,
514,2021-09-22 10:04:50,77.86000000000001,38964 Nova Terrace,Washington,District of Columbia,20005,330,
515,2021-09-22 23:17:19,951.6200000000001,47800 Pawling Avenue,Boston,Massachusetts,2163,280,
516,2021-09-23 02:53:08,1096.8200000000002,024 Ronald Regan Hill,Houston,Texas,77075,271,
517,2021-09-23 14:02:30,112.33956,63 Lerdahl Drive,Philadelphia,Pennsylvania,19104,43,109
518,2021-09-23 17:02:22,122.14000000000001,8010 Express Trail,Roanoke,Virginia,24004,3,
519,2021-09-23 18:31:36,637.2,22300 Elmside Street,Washington,District of Columbia,20337,358,
520,2021-09-24 08:09:46,809.8000000000001,178 Arkansas Center,Tucson,Arizona,85748,414,
521,2021-09-24 23:34:50,656.44,4 Fair Oaks Lane,Hartford,Connecticut,6140,302,
522,2021-09-25 09:13:44,1141.3200000000002,4053 Homewood Road,Hartford,Connecticut,6183,421,
523,2021-09-25 23:26:42,1.44,57 Kenwood Park,Chicago,Illinois,60630,268,
524,2021-09-26 07:59:29,63.96,2238 John Wall Junction,San Luis Obispo,California,93407,307,
